# legacy=on vsync=off 1920x1080 scene=#01PrototypeMap.scene take=D:/Github/EGOSIS_Refactoring/Scripts/../Bench/take01.json build=Release gpu=NVIDIA GeForce RTX 4060 Ti driver=32.0.16.1088 capture=metrics-only
frame,presentMs,cpuMs,gpuMs,gpu_MainPass,gpu_CameraPreview,gpu_ComputeEffects,gpu_ParticleOverlay,gpu_DebugOverlay,gpu_ToneMapAndUI,gpu_OverlayEffects,drawCalls,instancedDrawCalls,iaPrimitives,vsInvocations,psInvocations,cPrimitives,boneCbMapCount,boneCbBytesUploaded,vramUsedMB,workingSetMB
758,47.737401,49.077300,49.008640,48.818944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9852,0,1560017,2819357,17362247,510524,8746,572653096,948.406250,351.117188
759,49.342301,48.863900,48.860160,48.669664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9852,0,1560017,2819331,17391036,509960,8746,572653096,948.406250,351.117188
760,49.121000,47.933900,43.558912,43.369248,0.001024,0.000000,0.000000,0.000000,0.000000,0.000000,9852,0,1560017,2819343,17423522,509508,8746,572653096,948.406250,351.117188
761,48.206501,49.824100,49.060864,48.869152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9852,0,1560017,2819343,17457033,508844,8746,572653096,948.406250,351.117188
762,50.071500,47.447300,48.029696,47.839168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9848,0,1560009,2819327,17480743,508046,8744,572522144,948.406250,351.117188
763,47.706500,47.658400,47.900672,47.719072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9828,0,1559969,2819247,17506938,506992,8734,571867384,948.406250,351.117188
764,47.923800,47.559100,47.645696,47.462912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9808,0,1559929,2819167,17525307,505884,8724,571212624,948.406250,351.117188
765,47.799099,49.157700,49.650688,49.468000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9800,0,1559913,2819135,17550306,504552,8720,570950720,948.406250,351.117188
766,49.402501,47.854100,49.826816,49.643616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9788,0,1559889,2819094,17536910,503242,8714,570557864,948.406250,351.117188
767,48.101898,46.963800,48.937984,48.754592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9788,0,1559889,2819087,17552688,501608,8714,570557864,948.406250,351.117188
768,47.205999,47.029800,48.109568,47.926432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9788,0,1559889,2819090,17529818,500270,8714,570557864,948.406250,350.617188
769,47.295801,47.459500,42.986496,42.803008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9788,0,1559889,2819087,17515767,498942,8714,570557864,948.406250,350.617188
770,47.752801,52.402900,53.950464,53.765024,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,9772,0,1559857,2819023,17501889,497634,8706,570034056,948.406250,350.617188
771,52.651301,56.574800,54.141952,53.958464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9772,0,1559857,2819023,17476996,496814,8706,570034056,948.406250,350.617188
772,56.881301,54.014100,53.904384,53.721760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9744,0,1559801,2818911,17441921,495900,8692,569117392,948.406250,350.617188
773,54.269999,47.620100,47.801344,47.619040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9740,0,1559793,2818895,17392054,495124,8690,568986440,948.406250,350.617188
774,47.879901,51.389600,51.736576,51.552800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9740,0,1559793,2818895,17357676,494514,8690,568986440,948.406250,350.617188
775,51.653501,57.226500,60.417024,60.234080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9740,0,1559793,2818895,17304760,493492,8690,568986440,948.406250,350.617188
776,57.501301,53.904100,51.860480,51.678976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9740,0,1559793,2818895,17263722,492472,8690,568986440,948.406250,350.617188
777,54.182399,47.620000,49.142784,48.960512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9732,0,1559777,2818863,17207091,491228,8686,568724536,948.406250,350.617188
778,47.865499,49.808500,49.871872,49.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9712,0,1559737,2818783,17150271,489722,8676,568069776,948.406250,350.617188
779,50.065499,48.612500,50.027520,49.845664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9692,0,1559697,2818703,17084343,488352,8666,567415016,948.406250,350.617188
780,48.875801,48.807300,49.376256,49.193600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9688,0,1559689,2818721,17008752,487398,8664,567284064,948.406250,350.617188
781,49.076699,49.073600,49.699840,49.517888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9676,0,1559665,2818651,16937409,486554,8658,566891208,948.406250,350.617188
782,49.335200,48.899900,48.428032,48.244384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9676,0,1559665,2818631,16856789,485708,8658,566891208,948.406250,350.617188
783,49.206700,48.508000,49.371136,49.187744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9676,0,1559665,2818639,16771055,484670,8658,566891208,948.406250,350.617188
784,48.792802,48.757100,46.903296,46.718336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9660,0,1559633,2818575,16696417,483962,8650,566367400,948.406250,350.617188
785,49.020801,49.070200,47.063040,46.880320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9660,0,1559633,2818575,16609653,483350,8650,566367400,948.406250,350.617188
786,49.354501,48.058500,45.970432,45.785920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9660,0,1559633,2818575,16546217,482718,8650,566367400,948.406250,350.617188
787,48.316602,49.182700,49.726464,49.543392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9656,0,1559625,2818563,16561305,482324,8648,566236448,948.406250,350.617188
788,49.462400,47.507400,47.228928,47.045952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9632,0,1559577,2818463,16576118,482012,8636,565450736,948.406250,350.617188
789,47.753099,47.481800,48.189440,48.006432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9628,0,1559569,2818447,16593302,481496,8634,565319784,948.406250,350.117188
790,47.756001,49.100100,49.707008,49.523552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9628,0,1559569,2818447,16606503,481040,8634,565319784,948.406250,350.117188
791,49.346302,48.051500,49.361920,49.179040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9628,0,1559569,2818442,16622768,480612,8634,565319784,948.406250,350.117188
792,48.295699,47.264300,49.362944,49.180672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9616,0,1559425,2818239,16637487,480126,8628,564926928,948.406250,350.117188
793,47.558401,53.865100,50.718720,50.535904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9600,0,1559393,2818175,16647801,479588,8620,564403120,948.406250,350.117188
794,54.135699,46.287100,48.980992,48.798336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9576,0,1559343,2818074,16654763,478986,8608,563617408,948.406250,350.117188
795,46.584401,46.145200,47.735808,47.552320,0.000000,0.001024,0.000000,0.000000,0.000000,0.000000,9572,0,1559335,2818052,16668779,477440,8606,563486456,948.406250,350.117188
796,46.389200,46.302600,42.405888,42.222528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9552,0,1556623,2814362,16673931,476164,8596,562831696,948.406250,350.152344
797,46.592198,46.224800,46.439424,46.256384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9552,0,1556623,2814362,16684968,474838,8596,562831696,948.406250,350.160156
798,46.476498,46.173700,47.305728,47.123424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9532,0,1553151,2808522,16694386,473244,8586,562176936,948.406250,350.160156
799,46.472099,45.867500,49.363968,49.173920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9532,0,1553151,2808514,16682185,472136,8586,562176936,948.406250,350.160156
800,46.112999,45.686800,44.654592,44.463456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9532,0,1553151,2808522,16690928,470960,8586,562176936,948.406250,350.160156
801,45.925599,57.306800,54.754304,54.564160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9532,0,1553151,2808522,16693890,469830,8586,562176936,948.406250,350.160156
802,57.550099,46.326600,48.986112,48.795520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9532,0,1553151,2808522,16697168,468658,8586,562176936,948.406250,350.160156
803,46.588302,53.635400,51.048448,50.858688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9528,0,1553143,2808532,16723503,467484,8584,562045984,948.406250,350.160156
804,53.893700,46.469800,48.805888,48.615712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9500,0,1553087,2808405,16736644,465938,8570,561129320,948.406250,350.160156
805,46.713699,50.130500,50.149376,49.959040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9500,0,1553087,2808394,16748883,465212,8570,561129320,948.406250,350.160156
806,50.374500,50.239900,50.174976,49.985120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9500,0,1553087,2808394,16768291,464556,8570,561129320,948.406250,350.160156
807,50.474200,46.016500,48.099328,47.908992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9488,0,1553063,2808341,16782117,464018,8564,560736464,948.406250,350.160156
808,46.263602,45.451100,41.499648,41.309632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9476,0,1553039,2808298,16794111,463264,8558,560343608,948.406250,350.191406
809,45.696001,45.698000,46.131200,45.941216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9452,0,1552991,2808214,16810960,462300,8546,559557896,948.406250,350.199219
810,45.945399,45.498100,48.050176,47.860096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9448,0,1552983,2808186,16811899,461338,8544,559426944,948.406250,350.199219
811,45.744300,46.009500,47.763456,47.572800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9436,0,1552959,2808138,16834605,459986,8538,559034088,948.406250,350.199219
812,46.297699,50.678900,51.110912,50.921120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9424,0,1552935,2808090,16846068,458700,8532,558641232,948.406250,350.199219
813,51.054601,46.672400,44.873728,44.264384,0.000000,0.000000,0.001024,0.000000,0.000000,0.000000,9420,0,1552927,2808074,16849695,457110,8530,558510280,948.406250,350.199219
814,46.927501,48.776300,49.394688,47.107648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9420,0,1552927,2808074,16848500,455132,8530,558510280,948.406250,350.207031
815,49.021602,47.425200,45.380608,45.190080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9416,0,1552799,2807898,16850872,452970,8528,558379328,948.406250,350.214844
816,47.689199,46.594600,46.716928,46.526880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9412,0,1552671,2807722,16860701,451490,8526,558248376,948.406250,350.214844
817,46.875700,46.633100,48.320512,48.131552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9412,0,1552671,2807722,16867336,450380,8526,558248376,948.406250,350.246094
818,46.888400,47.115000,48.891904,48.701376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9404,0,1551199,2805722,16857908,449034,8522,557986472,948.406250,350.246094
819,47.419399,46.692700,48.464896,48.275136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9388,0,1549711,2803693,16861767,447826,8514,557462664,948.406250,350.246094
820,46.949100,47.007600,42.818560,42.628352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9364,0,1549663,2803594,16852635,445942,8502,556676952,948.406250,350.246094
821,47.273800,51.404300,56.029184,55.839232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9360,0,1548319,2801770,16842499,444614,8500,556546000,948.406250,350.246094
822,51.664598,47.765900,43.962368,43.771840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9344,0,1546951,2799898,16831358,443648,8492,556022192,948.406250,350.246094
823,48.022099,46.155000,46.407680,46.217280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9336,0,1546935,2799866,16821845,442680,8488,555760288,948.406250,350.246094
824,46.404600,45.271600,46.629888,46.435904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9308,0,1546879,2799754,16802464,441474,8474,554843624,948.406250,350.246094
825,45.594700,45.271100,48.131072,47.936704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9304,0,1546871,2799738,16798989,440262,8472,554712672,948.406250,350.246094
826,45.497600,49.114000,49.778688,49.584064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9288,0,1546839,2799674,16785394,439352,8464,554188864,948.406250,350.246094
827,49.360398,45.136400,41.154560,40.960320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799626,16760152,438026,8458,553796008,948.406250,350.246094
828,45.376401,45.398200,45.803520,45.609152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799626,16738182,436968,8458,553796008,948.406250,350.246094
829,45.672100,45.873300,48.668672,48.475968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799596,16704810,436048,8458,553796008,948.406250,350.246094
830,46.121601,45.504400,47.823872,47.629824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799628,16674526,434970,8458,553796008,948.406250,350.246094
831,45.744300,51.332900,51.645440,51.450880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799621,16636724,434024,8458,553796008,948.406250,350.246094
832,51.574402,46.286300,44.059648,43.864320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799643,16594211,432646,8458,553796008,948.406250,350.246094
833,46.548098,48.535800,45.624320,45.430816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799626,16547802,431154,8458,553796008,948.406250,350.246094
834,48.785500,47.829100,45.811712,45.616096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9276,0,1546815,2799626,16513685,430474,8458,553796008,948.406250,350.246094
835,48.083998,53.375000,57.916416,57.711136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9260,0,1546783,2799578,16462643,429718,8450,553272200,948.406250,349.769531
836,53.650800,46.555400,43.123712,42.930496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9240,0,1546743,2799482,16412549,429082,8440,552617440,948.406250,349.773438
837,46.838101,46.284200,45.830144,45.636064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9232,0,1546727,2799450,16369670,428258,8436,552355536,948.406250,349.773438
838,46.541799,47.319000,48.977920,48.783584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9220,0,1546703,2799423,16338817,427606,8430,551962680,948.406250,349.773438
839,47.575101,47.848000,48.628736,48.412256,0.000000,0.000000,0.000000,0.008192,0.000000,0.001024,9200,0,1546663,2799335,16305628,426606,8420,551307920,948.406250,349.773438
840,48.116699,49.485700,50.096128,49.879200,0.000000,0.000000,0.000000,0.000000,0.000000,0.009216,9192,0,1546647,2799300,16283742,425790,8416,551046016,948.406250,349.773438
841,49.750201,45.415300,47.349760,47.135744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9168,0,1546599,2799194,16270958,425090,8404,550260304,948.406250,349.773438
842,45.820199,50.323000,50.324480,50.122208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799178,16247487,423400,8402,550129352,948.406250,349.773438
843,50.656501,45.762700,41.870336,41.668416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799178,16243957,422902,8402,550129352,948.406250,349.773438
844,46.006799,45.471900,45.813760,45.611872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799178,16242496,422142,8402,550129352,948.406250,349.773438
845,45.721602,46.740500,48.443392,48.241248,0.000000,0.000000,0.000000,0.000000,0.000000,0.001024,9164,0,1546591,2799195,16241015,421198,8402,550129352,948.406250,349.773438
846,46.986502,47.046000,49.207296,49.003456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799201,16239404,420264,8402,550129352,948.406250,349.773438
847,47.308400,46.396700,48.150528,47.948224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799178,16241002,419048,8402,550129352,948.406250,349.773438
848,46.652202,45.336400,41.315328,41.114240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799178,16245034,418120,8402,550129352,948.406250,349.773438
849,45.583900,46.071600,45.712384,45.509920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9164,0,1546591,2799191,16251655,417420,8402,550129352,948.406250,349.773438
850,46.330400,45.541900,48.811008,48.618112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9144,0,1546551,2799120,16257135,416836,8392,549474592,948.406250,349.773438
851,45.803498,45.806400,47.714304,47.520544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9132,0,1546527,2799050,16250467,416034,8386,549081736,948.406250,349.773438
852,46.053302,45.760100,42.232832,42.038528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9124,0,1546511,2799018,16254121,415164,8382,548819832,948.406250,349.773438
853,46.016101,46.301500,46.069760,45.876384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9108,0,1546479,2798945,16259879,414271,8374,548296024,948.406250,349.773438
854,46.555702,44.720800,46.766080,46.580448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9084,0,1546431,2798858,16264556,413639,8362,547510312,948.406250,349.773438
855,44.977900,44.324600,47.104000,46.508416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9068,0,1546399,2798794,16256751,413031,8354,546986504,948.406250,349.773438
856,44.576600,44.881700,40.169472,39.983328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9052,0,1546367,2798730,16248830,412497,8346,546462696,948.406250,349.773438
857,45.152299,45.026100,46.447616,46.261984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9052,0,1546365,2798720,16248201,411873,8346,546462696,948.406250,349.273438
858,45.285799,49.811900,50.110464,49.924640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9052,0,1546365,2798735,16245558,411217,8346,546462696,948.406250,349.273438
859,50.064001,59.010000,62.269440,59.976928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9052,0,1546365,2798722,16242800,410223,8346,546462696,948.406250,349.273438
860,59.305102,50.868900,50.909184,50.722400,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,9052,0,1546365,2798722,16243311,409193,8346,546462696,948.406250,349.273438
861,51.165398,46.384400,42.759168,42.573568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9052,0,1546365,2798722,16243729,408713,8346,546462696,948.406250,349.273438
862,46.643499,45.238400,45.337600,45.150752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9044,0,1546109,2798370,16244478,408073,8342,546200792,948.406250,349.273438
863,45.501798,45.593000,47.257600,47.070752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9044,0,1546109,2798386,16242767,407605,8342,546200792,948.406250,349.273438
864,45.861799,47.397100,49.439744,49.254208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9044,0,1546109,2798357,16239150,406997,8342,546200792,948.406250,349.273438
865,47.641601,53.955200,51.172352,50.986016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8996,0,1540669,2790956,16259304,406521,8318,544629368,948.406250,349.273438
866,54.241098,54.708100,54.270976,54.084960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8988,0,1533789,2779394,16247030,406117,8314,544367464,948.406250,349.273438
867,54.952301,46.838500,46.798848,46.612960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8988,0,1533789,2779394,16248781,405395,8314,544367464,948.406250,349.273438
868,47.103599,47.032900,48.400384,48.214368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8980,0,1533773,2779358,16244055,404479,8310,544105560,948.406250,349.273438
869,47.284801,45.479700,48.617472,48.431680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8932,0,1533679,2779169,16231795,403705,8286,542534136,948.406250,348.773438
870,45.774199,44.993200,41.316352,41.129920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8924,0,1533663,2779146,16226201,402543,8282,542272232,948.406250,348.773438
871,45.243900,45.647500,45.660160,45.474240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779082,16225754,401567,8274,541748424,948.406250,348.773438
872,45.888100,45.914400,47.620096,47.432160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779082,16226950,400371,8274,541748424,948.406250,348.773438
873,46.143100,46.371400,48.781312,48.594432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779073,16254222,399309,8274,541748424,948.406250,348.773438
874,46.616498,50.229400,50.302976,50.116448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779067,16251840,398615,8274,541748424,948.406250,348.773438
875,50.478999,48.943200,49.958912,49.772736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779075,16251739,397685,8274,541748424,948.406250,348.773438
876,49.195100,48.305200,47.933440,47.746880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779082,16282573,397391,8274,541748424,948.406250,348.773438
877,48.553899,45.184300,41.500672,41.314208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779082,16286021,396963,8274,541748424,948.406250,348.773438
878,45.440901,46.676100,46.792704,46.606368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779082,16290497,396417,8274,541748424,948.406250,348.773438
879,46.933401,46.216000,47.622144,47.435072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8908,0,1533631,2779081,16322598,395725,8274,541748424,948.406250,348.773438
880,46.458200,44.995500,48.009216,47.823104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8876,0,1533567,2778954,16339345,395325,8258,540700808,948.406250,348.773438
881,45.237999,44.768600,41.336832,41.150720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8876,0,1533567,2778954,16340413,394993,8258,540700808,948.406250,348.773438
882,45.040701,46.653400,47.007744,46.821408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8876,0,1533567,2778954,16359772,393851,8258,540700808,948.406250,348.773438
883,46.935499,44.877900,46.774272,46.588096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8868,0,1533551,2778961,16386665,392945,8254,540438904,948.406250,348.773438
884,45.128401,45.344500,47.657984,47.472032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8820,0,1533455,2778731,16397768,392015,8230,538867480,948.406250,348.773438
885,45.610599,44.821000,41.147392,40.961632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778634,16416485,391013,8218,538081768,948.406250,348.773438
886,45.090999,45.113900,45.618176,45.432512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778634,16437567,390567,8218,538081768,948.406250,348.773438
887,45.363098,44.545200,48.250880,48.065376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778634,16448877,389747,8218,538081768,948.406250,348.273438
888,44.805299,43.858300,40.608768,40.421408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778634,16479822,389467,8218,538081768,948.406250,348.273438
889,44.164199,44.483400,45.002752,44.816832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778634,16486575,388999,8218,538081768,948.406250,348.273438
890,44.721499,44.154500,47.381504,47.195424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796,0,1533407,2778637,16520570,388529,8218,538081768,948.406250,348.273438
891,44.400100,43.639100,40.850432,40.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8780,0,1533375,2778570,16537936,388283,8210,537557960,948.406250,348.273438
892,43.899801,43.654100,43.952128,43.761952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8764,0,1533343,2778506,16536827,387821,8202,537034152,948.406250,348.273438
893,43.900900,43.802500,47.816704,47.626368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8764,0,1533343,2778504,16561814,387465,8202,537034152,948.406250,348.273438
894,44.057999,43.648400,40.223744,40.034112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8764,0,1533343,2778506,16583288,387247,8202,537034152,948.406250,348.273438
895,43.903802,43.443600,45.219840,45.030272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8732,0,1533279,2778374,16604244,387051,8186,535986536,948.406250,348.273438
896,43.705199,43.559500,47.137792,46.947616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8732,0,1533279,2778382,16628361,386121,8186,535986536,948.406250,348.273438
897,43.853302,44.078600,39.746560,39.556416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8732,0,1533279,2778381,16657374,383589,8186,535986536,948.406250,348.273438
898,44.332799,43.760700,46.210048,45.532864,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,8732,0,1533279,2778377,16668753,382471,8186,535986536,948.406250,348.273438
899,44.029001,43.123700,42.672128,42.480512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8668,0,1533151,2778122,16706219,381779,8154,533891304,948.406250,348.273438
